apply_id,user_hash,apply_ts,ip,ip_country,device_fp,device_drift,mouse_jitter_ms,key_burst_ratio,rdp_latency_ms,immig_overseas,prev_in_defaulter,separation_voluntary,device_changed,tz_changed,apply_count_6m,loss_retroactive_days,training_ip_overseas,region_surge_pct,label,risk_score,reasons,pred_p25
A000637,U1449,2026-04-25T11:00:00+09:00,211.154.124.191,KR,FP_16683,0.064,5,0.8,6.2,False,False,True,False,False,0,3,False,-2.303977971439773,0,0,,0
A000334,U0832,2026-04-05T09:00:00+09:00,211.241.25.54,KR,FP_50280,0.1,23.5,1.12,11.1,False,False,False,False,False,0,-1,False,-3.286603946845583,0,0,,0
A000231,U3634,2026-04-01T14:00:00+09:00,211.181.149.191,KR,FP_92026,0.105,36.7,1.26,0,False,False,False,False,False,0,-3,False,0.8840565358467687,0,0,,0
A000942,U1783,2026-04-16T16:00:00+09:00,211.217.73.107,KR,FP_68747,0.738,134.7,2.03,89.4,True,False,False,True,True,1,-27,True,2.8983230734032004,1,100,mouse_jitter=135ms|key_burst=2.03|rdp_latency=89ms|device_drift=0.74|L5D:device+tz_변경|L5F:상실소급_27일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000107,U9203,2026-04-04T14:00:00+09:00,211.123.238.62,KR,FP_35059,0.085,14.8,1.03,16.5,False,False,False,False,False,1,3,False,7.538828160630548,0,0,,0
A000529,U8758,2026-04-21T16:00:00+09:00,211.46.170.114,KR,FP_75494,0.069,21.4,0.8,2.0,False,False,False,False,False,0,1,False,-7.64895335763541,0,0,,0
A000423,U7130,2026-04-25T16:00:00+09:00,211.253.60.114,KR,FP_93529,0.104,27.0,1.46,6.5,False,False,False,False,False,0,-2,False,-7.2516507750486845,0,0,,0
A000277,U9181,2026-04-18T13:00:00+09:00,211.176.10.210,KR,FP_15891,0.091,11.0,1.24,0,False,False,False,False,False,0,-1,False,-8.07582987944177,0,0,,0
A000453,U2622,2026-04-01T09:00:00+09:00,211.132.123.155,KR,FP_95226,0.092,9.5,1.11,3.9,False,False,False,False,False,0,-3,False,-19.073667015699986,0,0,,0
A000081,U1258,2026-04-21T10:00:00+09:00,211.196.236.21,KR,FP_58948,0.083,31.0,0.86,7.6,False,False,False,False,False,1,3,False,12.616574999743492,0,0,,0
A000278,U8364,2026-04-16T16:00:00+09:00,211.40.195.146,KR,FP_60785,0.031,15.9,1.18,12.9,False,False,False,False,False,1,-3,False,8.065807787350773,0,0,,0
A000905,U1575,2026-04-16T18:00:00+09:00,211.114.145.16,KR,FP_51563,0.478,152.3,1.96,143.6,True,False,False,True,False,1,-29,False,-17.151257335252048,1,100,mouse_jitter=152ms|key_burst=1.96|rdp_latency=144ms|L5D:device_변경|L5F:상실소급_29일|L5B:immig_overseas,1
A000909,U7479,2026-04-02T13:00:00+09:00,211.170.9.208,KR,FP_77244,0.576,135.4,2.71,193.7,True,False,False,False,False,1,-18,False,3.2716921558814978,1,95,mouse_jitter=135ms|key_burst=2.71|rdp_latency=194ms|L5F:상실소급_18일|L5B:immig_overseas,1
A000564,U5691,2026-04-29T14:00:00+09:00,211.229.60.223,KR,FP_08875,-0.011,21.3,1.34,2.4,False,False,False,False,False,0,1,False,24.873450306426026,0,0,,0
A000963,U7482,2026-04-13T18:00:00+09:00,211.62.242.30,KR,FP_79308,0.54,156.4,1.72,54.9,True,False,False,False,True,2,-12,False,1.096488508882065,1,77,mouse_jitter=156ms|L5D:tz_변경|L5F:상실지연_12일|L5B:immig_overseas,1
A000472,U3624,2026-04-08T16:00:00+09:00,211.185.18.143,KR,FP_64598,0.115,11.2,1.03,8.2,False,False,False,False,False,0,0,False,3.1446532457810674,0,0,,0
A000921,U0977,2026-04-24T16:00:00+09:00,211.148.104.211,KR,FP_14473,0.416,109.2,2.3,147.5,True,True,True,False,True,4,-16,True,10.360930569276036,1,100,mouse_jitter=109ms|key_burst=2.30|rdp_latency=147ms|L5E:체불사업장_자의퇴직위장|L5D:tz_변경|L5D:반복신청_4회|L5F:상실소급_16일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000002,U5636,2026-04-20T13:00:00+09:00,211.22.235.63,KR,FP_49616,0.087,24.0,0.8,0,False,False,False,False,False,0,3,False,-0.9989911260411549,0,0,,0
A000746,U7253,2026-04-25T12:00:00+09:00,211.233.0.128,KR,FP_98902,0.017,24.4,0.88,1.7,False,False,False,False,False,0,1,False,0.049311188897547924,0,0,,0
A000554,U8062,2026-04-07T10:00:00+09:00,211.78.210.63,KR,FP_63887,0.136,20.7,1.0,10.6,False,False,False,False,False,0,-1,False,8.335022364895643,0,0,,0
A000873,U7076,2026-04-02T14:00:00+09:00,211.202.14.98,KR,FP_88036,0.005,18.6,0.81,0,False,False,False,False,False,1,1,False,5.899227530060891,0,0,,0
A000980,U9321,2026-04-20T14:00:00+09:00,123.45.132.38,OVERSEAS,FP_12737,0.057,30.9,1.08,7.5,True,False,False,False,False,0,3,True,6.131413186410058,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000645,U8609,2026-04-09T11:00:00+09:00,211.165.178.206,KR,FP_08857,-0.003,38.8,1.11,6.2,False,False,False,False,False,0,3,False,3.792116570692543,0,0,,0
A000998,U7988,2026-04-10T17:00:00+09:00,104.16.192.196,OVERSEAS,FP_46406,0.14,34.4,0.8,0.2,True,False,False,False,False,0,1,True,13.918865510096246,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000771,U7878,2026-04-16T14:00:00+09:00,211.96.207.231,KR,FP_28160,0.055,12.5,1.05,0,False,False,False,False,False,2,-2,False,6.098621371180477,0,0,,0
A000586,U4627,2026-04-13T17:00:00+09:00,211.99.161.200,KR,FP_95118,0.034,24.1,0.92,1.0,False,False,False,False,False,0,-3,False,-8.377157475870401,0,0,,0
A000551,U8653,2026-04-22T18:00:00+09:00,211.21.229.86,KR,FP_88411,0.022,35.4,0.86,7.6,False,False,True,False,False,0,0,False,-3.5230366351481015,0,0,,0
A000608,U1206,2026-04-16T10:00:00+09:00,211.107.214.192,KR,FP_41103,0.013,11.9,1.09,8.6,False,False,False,False,False,1,-3,False,31.490354582707827,0,0,,0
A000976,U0929,2026-04-20T12:00:00+09:00,172.217.209.238,OVERSEAS,FP_10833,0.067,33.0,1.44,12.2,True,False,True,False,False,0,-2,True,11.032670137631001,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000716,U9099,2026-04-28T14:00:00+09:00,211.2.244.81,KR,FP_45183,0.101,27.4,0.89,7.1,False,False,False,False,False,0,-3,False,-6.6599824084347805,0,0,,0
A000129,U9732,2026-04-02T16:00:00+09:00,211.24.125.22,KR,FP_52726,0.069,8.4,1.09,5.2,False,False,False,False,False,1,1,False,-17.293104407414933,0,0,,0
A000528,U3988,2026-04-07T11:00:00+09:00,211.45.54.222,KR,FP_93817,0.163,24.2,0.91,9.4,False,False,False,False,False,2,2,False,3.8650655224200348,0,0,,0
A000790,U4046,2026-04-26T17:00:00+09:00,211.65.49.243,KR,FP_70171,0.015,36.7,0.8,0.1,False,False,False,False,False,2,0,False,-2.282846720342355,0,0,,0
A000066,U1125,2026-04-27T17:00:00+09:00,211.106.110.119,KR,FP_43065,0.063,5,0.87,2.7,False,False,False,False,False,0,-3,False,-1.2117985080724365,0,0,,0
A000765,U6798,2026-04-27T11:00:00+09:00,211.214.88.89,KR,FP_67974,0.009,36.1,0.93,6.2,False,False,True,False,False,0,-1,False,-5.881930432367613,0,0,,0
A000495,U9300,2026-04-26T09:00:00+09:00,211.71.78.169,KR,FP_74474,0.113,10.7,0.8,0,False,False,False,False,False,0,-2,False,-12.591046655488697,0,0,,0
A000758,U2494,2026-04-21T14:00:00+09:00,211.37.93.173,KR,FP_59513,-0.026,17.3,1.09,0.2,False,True,False,True,False,1,-3,False,8.809722810953222,0,38,L5E:체불사업장이직|L5D:device_변경,0
A000948,U6344,2026-04-17T12:00:00+09:00,211.38.41.98,KR,FP_80202,0.83,120.3,2.7,151.4,True,True,True,True,False,3,-17,True,-2.6709207203610146,1,100,mouse_jitter=120ms|key_burst=2.70|rdp_latency=151ms|device_drift=0.83|L5E:체불사업장_자의퇴직위장|L5D:device_변경|L5D:반복신청_3회|L5F:상실소급_17일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000481,U5058,2026-04-20T14:00:00+09:00,211.149.188.4,KR,FP_67854,0.022,7.1,0.84,10.6,False,False,False,False,False,0,-2,False,4.1918605197569745,0,0,,0
A000962,U7434,2026-04-04T14:00:00+09:00,211.167.103.54,KR,FP_28390,0.741,99.9,1.35,38.2,True,True,True,False,True,1,-28,False,-8.263443778932885,1,100,mouse_jitter=100ms|device_drift=0.74|L5E:체불사업장_자의퇴직위장|L5D:tz_변경|L5F:상실소급_28일|L5B:immig_overseas,1
A000865,U5076,2026-04-18T16:00:00+09:00,211.110.210.48,KR,FP_01350,0.049,14.6,0.8,4.5,False,False,True,False,False,0,1,False,-2.134197818326218,0,0,,0
A000411,U7657,2026-04-09T17:00:00+09:00,211.222.30.102,KR,FP_47747,0.031,12.8,1.03,4.8,False,False,False,False,False,1,2,False,-17.027623194874277,0,0,,0
A000426,U0746,2026-04-01T13:00:00+09:00,211.195.154.202,KR,FP_87984,-0.04,39.0,0.8,2.6,False,False,False,False,False,1,-2,False,13.308440052502045,0,0,,0
A000580,U1921,2026-04-23T11:00:00+09:00,211.193.13.217,KR,FP_48718,0.072,21.6,0.8,2.2,False,False,False,False,False,0,-2,False,11.485575639192723,0,0,,0
A000806,U7359,2026-04-05T12:00:00+09:00,211.36.58.59,KR,FP_20831,0.097,13.3,1.07,9.1,False,False,False,False,False,1,0,False,-1.7824608491776428,0,0,,0
A000028,U9432,2026-04-07T15:00:00+09:00,211.253.204.124,KR,FP_19343,0.047,19.1,1.0,0,False,False,False,False,False,2,1,False,-12.452523430104094,0,0,,0
A000280,U4123,2026-04-24T10:00:00+09:00,211.107.85.203,KR,FP_13502,0.147,33.3,0.93,5.3,False,False,False,False,False,0,1,False,8.177620437840554,0,0,,0
A000296,U0995,2026-04-12T17:00:00+09:00,211.212.188.29,KR,FP_80863,0.049,22.9,1.15,6.8,False,False,False,False,False,0,1,False,-4.922998030816845,0,0,,0
A000984,U7566,2026-04-14T09:00:00+09:00,172.217.82.216,OVERSEAS,FP_15534,0.068,8.5,1.05,5.3,True,False,False,False,False,0,0,True,-3.920654905380243,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000197,U1526,2026-04-11T18:00:00+09:00,211.247.15.220,KR,FP_85674,0.019,30.7,1.36,6.3,False,False,False,False,False,0,2,False,3.85577268170813,0,0,,0
A000893,U6472,2026-04-18T17:00:00+09:00,211.206.238.181,KR,FP_79367,0.072,5,0.82,1.9,False,False,False,False,False,0,-3,False,4.269816279843568,0,0,,0
A000032,U6390,2026-04-28T15:00:00+09:00,211.112.249.112,KR,FP_35775,0.039,21.0,0.84,11.5,False,False,False,False,False,0,1,False,-21.292739555734705,0,0,,0
A000665,U3735,2026-04-02T13:00:00+09:00,211.131.8.180,KR,FP_70837,0.108,17.3,0.8,3.8,False,False,False,False,False,0,-1,False,3.2530982712189522,0,0,,0
A000325,U9976,2026-04-28T14:00:00+09:00,211.132.181.66,KR,FP_80517,0.046,8.8,0.91,1.1,False,False,False,False,False,2,-3,False,-8.582801856018076,0,0,,0
A000439,U6472,2026-04-26T13:00:00+09:00,211.44.64.69,KR,FP_01819,-0.014,26.7,1.34,3.9,False,True,False,False,False,0,3,False,-6.090248250525714,0,20,L5E:체불사업장이직,0
A000099,U6078,2026-04-12T16:00:00+09:00,211.39.70.187,KR,FP_52172,0.004,16.8,1.15,6.1,False,False,False,False,False,0,3,False,-0.5626189758715657,0,0,,0
A000631,U1769,2026-04-09T17:00:00+09:00,211.230.89.135,KR,FP_89007,0.027,14.8,1.15,0,False,False,False,False,False,0,3,False,-12.807000398499891,0,0,,0
A000127,U6185,2026-04-13T10:00:00+09:00,211.68.178.60,KR,FP_23393,0.085,30.0,0.99,14.7,False,False,False,False,False,0,2,False,19.909133287043645,0,0,,0
A000268,U9935,2026-04-07T16:00:00+09:00,211.206.2.133,KR,FP_22943,0.03,22.6,1.15,6.8,False,False,False,False,False,1,3,False,2.043067762393793,0,0,,0
A000148,U4923,2026-04-11T18:00:00+09:00,211.102.245.160,KR,FP_23284,0.178,14.2,0.92,12.4,False,False,False,False,False,0,3,False,2.1296290799961644,0,0,,0
A000507,U5182,2026-04-01T15:00:00+09:00,211.108.234.112,KR,FP_08653,0.095,15.6,0.86,3.9,False,False,False,False,False,0,-3,False,-2.105177146107586,0,0,,0
A000309,U5169,2026-04-16T18:00:00+09:00,211.45.95.101,KR,FP_65622,0.046,32.5,0.95,4.7,False,False,False,False,False,0,-3,False,-2.7694741840609542,0,0,,0
A000768,U7693,2026-04-29T13:00:00+09:00,211.65.165.187,KR,FP_80428,0.039,16.1,0.8,5.4,False,False,True,False,False,1,-2,False,0.6336998948280785,0,0,,0
A000285,U8465,2026-04-25T18:00:00+09:00,211.139.145.137,KR,FP_54121,0.083,21.4,1.07,6.6,False,False,False,False,False,0,-1,False,3.6599785170062193,0,0,,0
A000368,U1161,2026-04-29T12:00:00+09:00,211.227.166.214,KR,FP_26051,0.048,5,1.01,7.4,False,False,False,False,False,0,-2,False,11.873641166774346,0,0,,0
A000169,U6746,2026-04-20T16:00:00+09:00,211.111.44.51,KR,FP_18352,0.029,20.2,0.8,0,False,False,True,False,False,0,1,False,17.115593639849592,0,0,,0
A000965,U0103,2026-04-29T09:00:00+09:00,211.21.79.157,KR,FP_48825,0.757,136.8,2.37,172.9,True,False,False,True,True,3,-13,False,-2.688804019426682,1,100,mouse_jitter=137ms|key_burst=2.37|rdp_latency=173ms|device_drift=0.76|L5D:device+tz_변경|L5D:반복신청_3회|L5F:상실지연_13일|L5B:immig_overseas,1
A000717,U2188,2026-04-13T14:00:00+09:00,211.144.217.201,KR,FP_70008,0.078,30.4,1.1,4.6,False,False,False,False,False,0,-1,False,-13.26451577798159,0,0,,0
A000957,U3060,2026-04-01T18:00:00+09:00,211.231.140.194,KR,FP_10223,0.462,92.6,2.43,161.6,True,False,False,True,False,3,-29,True,-19.374308785436668,1,100,mouse_jitter=93ms|key_burst=2.43|rdp_latency=162ms|L5D:device_변경|L5D:반복신청_3회|L5F:상실소급_29일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000798,U0636,2026-04-30T17:00:00+09:00,211.61.159.149,KR,FP_14127,0.032,25.1,0.8,3.8,False,False,False,False,False,1,0,False,11.355054476941874,0,0,,0
A000340,U6390,2026-04-20T18:00:00+09:00,211.228.100.105,KR,FP_89328,0.08,14.1,1.08,0,False,False,False,False,False,1,-3,False,-11.934749640716408,0,0,,0
A000410,U8847,2026-04-11T12:00:00+09:00,211.212.205.128,KR,FP_81916,-0.024,18.6,0.8,2.0,False,False,False,False,False,0,2,False,16.001491526619965,0,0,,0
A000096,U7205,2026-04-29T15:00:00+09:00,211.173.95.254,KR,FP_90711,-0.064,20.4,0.8,3.9,False,False,True,False,False,1,1,False,-1.2634697886412227,0,0,,0
A000523,U9543,2026-04-26T09:00:00+09:00,211.49.108.3,KR,FP_49240,0.174,5,0.8,5.8,False,False,False,False,False,0,-1,False,-23.136316256993055,0,0,,0
A000569,U4217,2026-04-28T18:00:00+09:00,211.105.226.112,KR,FP_42502,-0.062,18.4,1.26,8.0,False,False,False,False,False,0,0,False,-15.632855995507352,0,0,,0
A000328,U8798,2026-04-29T14:00:00+09:00,211.236.211.28,KR,FP_68299,0.025,35.3,0.9,10.7,False,False,False,False,False,1,-1,False,5.201770640120086,0,0,,0
A000260,U9828,2026-04-02T17:00:00+09:00,211.60.47.246,KR,FP_86428,0.096,29.9,1.2,0,False,False,False,False,False,0,-3,False,-3.4199179465084284,0,0,,0
A000044,U7026,2026-04-10T18:00:00+09:00,211.30.50.106,KR,FP_81988,0.068,34.3,1.07,7.6,False,False,True,False,False,0,-1,False,8.071323991876794,0,0,,0
A000951,U2677,2026-04-01T15:00:00+09:00,211.57.112.216,KR,FP_31192,0.625,85.2,1.71,92.5,True,True,True,False,False,4,-26,True,10.2279026783264,1,100,mouse_jitter=85ms|rdp_latency=92ms|device_drift=0.63|L5E:체불사업장_자의퇴직위장|L5D:반복신청_4회|L5F:상실소급_26일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000191,U0012,2026-04-11T18:00:00+09:00,211.103.66.174,KR,FP_93971,0.11,27.9,1.32,6.2,False,False,False,False,False,0,1,False,-2.5812901026123307,0,0,,0
A000349,U0543,2026-04-11T10:00:00+09:00,211.74.78.253,KR,FP_98666,0.058,37.1,0.99,5.4,False,False,False,False,False,0,2,False,10.740840172455288,0,0,,0
A000996,U6862,2026-04-16T14:00:00+09:00,203.0.216.77,OVERSEAS,FP_24762,0.035,22.9,0.93,3.8,True,False,True,False,False,1,2,True,3.2514696193826342,1,100,ip_overseas|L5C:훈련_해외IP|L5B:immig_overseas,1
A000915,U0533,2026-04-26T14:00:00+09:00,211.125.159.217,KR,FP_38464,0.63,100.0,2.19,100.8,True,False,False,True,True,2,-21,True,-5.525094955595825,1,100,mouse_jitter=100ms|key_burst=2.19|rdp_latency=101ms|device_drift=0.63|L5D:device+tz_변경|L5F:상실소급_21일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000939,U9767,2026-04-04T15:00:00+09:00,211.1.109.200,KR,FP_48223,0.732,88.4,2.03,81.4,True,False,False,False,False,1,-17,False,-2.617279698885262,1,100,mouse_jitter=88ms|key_burst=2.03|rdp_latency=81ms|device_drift=0.73|L5F:상실소급_17일|L5B:immig_overseas,1
A000736,U8516,2026-04-16T15:00:00+09:00,211.36.213.133,KR,FP_93845,-0.027,16.3,0.8,0,False,False,False,False,False,0,3,False,-14.927956252270004,0,0,,0
A000486,U6057,2026-04-26T14:00:00+09:00,211.87.222.33,KR,FP_15532,0.12,37.9,1.04,1.9,False,False,False,False,False,2,-2,False,14.923404503256272,0,0,,0
A000218,U4077,2026-04-08T14:00:00+09:00,211.159.66.52,KR,FP_50273,0.007,19.8,1.06,5.6,False,False,False,False,False,0,0,False,25.047301331045297,0,0,,0
A000238,U5123,2026-04-18T09:00:00+09:00,211.6.128.103,KR,FP_81339,0.117,5.4,0.87,6.3,False,False,False,False,False,0,2,False,-13.777889180178121,0,0,,0
A000110,U1205,2026-04-13T17:00:00+09:00,211.230.143.60,KR,FP_16865,0.099,18.4,1.05,0.6,False,False,False,False,False,0,1,False,2.7278510555851665,0,0,,0
A000417,U9926,2026-04-02T09:00:00+09:00,211.122.129.196,KR,FP_40537,0.082,10.0,0.8,11.2,False,False,False,False,False,0,0,False,-8.691562051729116,0,0,,0
A000731,U9013,2026-04-14T14:00:00+09:00,211.111.214.142,KR,FP_41865,0.036,21.8,0.8,1.1,False,False,False,False,False,0,-2,False,-13.078926321871474,0,0,,0
A000209,U2670,2026-04-28T18:00:00+09:00,211.109.113.115,KR,FP_88827,0.098,23.9,1.28,0,False,False,False,False,False,0,-2,False,-1.6669255993087897,0,0,,0
A000894,U3390,2026-04-03T18:00:00+09:00,211.188.152.59,KR,FP_79220,0.09,14.4,0.99,6.0,False,False,False,False,False,0,3,False,12.053385584653668,0,0,,0
A000840,U9909,2026-04-29T17:00:00+09:00,211.102.96.61,KR,FP_38748,0.042,5,1.12,13.4,False,False,False,False,False,1,-3,False,-2.0150452962462344,0,0,,0
A000167,U1277,2026-04-05T18:00:00+09:00,211.115.227.4,KR,FP_01057,0.07,13.8,0.8,10.2,False,False,True,False,False,0,-3,False,-0.7789498516878444,0,0,,0
A000834,U2475,2026-04-19T11:00:00+09:00,211.111.48.8,KR,FP_51288,0.011,21.4,1.08,10.6,False,False,False,False,False,0,-2,False,-15.982414906663982,0,0,,0
A000655,U8786,2026-04-19T09:00:00+09:00,211.7.127.29,KR,FP_10042,-0.041,30.1,1.07,4.1,False,False,False,False,False,0,0,False,8.502528701010695,0,0,,0
A000614,U1086,2026-04-13T13:00:00+09:00,211.108.111.52,KR,FP_73526,0.038,33.5,1.29,0,False,False,False,False,False,0,-1,False,2.577709991186107,0,0,,0
A000773,U5696,2026-04-10T16:00:00+09:00,211.223.42.93,KR,FP_52109,0.037,28.9,0.8,2.2,False,False,False,False,False,0,1,False,-0.3784804097386047,0,0,,0
A000677,U2767,2026-04-01T18:00:00+09:00,211.20.99.3,KR,FP_64012,0.031,21.1,0.96,8.5,False,False,False,False,False,1,-1,False,22.823157714318715,0,0,,0
A000366,U8687,2026-04-04T18:00:00+09:00,211.185.112.237,KR,FP_82112,0.028,13.2,1.12,13.4,False,False,False,False,False,0,2,False,2.9472172768686127,0,0,,0
A000254,U7922,2026-04-12T09:00:00+09:00,211.112.249.118,KR,FP_08240,0.047,27.3,0.88,0,False,False,False,False,False,1,-3,False,8.784880900876708,0,0,,0
A000742,U3676,2026-04-05T13:00:00+09:00,211.61.100.182,KR,FP_65378,-0.057,25.6,1.32,0,False,False,False,False,False,0,-2,False,-1.6913943196900225,0,0,,0
A000774,U9846,2026-04-25T11:00:00+09:00,211.24.185.117,KR,FP_90924,0.108,16.0,0.94,6.6,False,False,False,False,False,1,3,False,-2.6385225310274447,0,0,,0
A000917,U0668,2026-04-10T15:00:00+09:00,211.47.170.137,KR,FP_97137,0.516,129.2,2.55,113.6,True,False,False,True,True,4,-8,False,-4.197753605693712,1,100,mouse_jitter=129ms|key_burst=2.55|rdp_latency=114ms|L5D:device+tz_변경|L5D:반복신청_4회|L5F:상실지연_8일|L5B:immig_overseas,1
A000600,U9747,2026-04-06T17:00:00+09:00,211.223.195.145,KR,FP_86456,0.03,10.1,0.94,11.8,False,False,False,False,False,1,-3,False,1.5389333318328284,0,0,,0
A000115,U4332,2026-04-20T16:00:00+09:00,211.98.126.142,KR,FP_73150,-0.04,12.9,1.45,13.5,False,False,False,False,False,0,1,False,-1.9103254198324857,0,0,,0
A000849,U3369,2026-04-07T18:00:00+09:00,211.152.109.155,KR,FP_47309,-0.028,5.9,1.07,6.3,False,False,False,True,False,0,3,False,20.850865771682223,0,18,L5D:device_변경,0
A000219,U5616,2026-04-29T16:00:00+09:00,211.183.96.84,KR,FP_52874,-0.056,27.1,1.02,8.4,False,True,False,False,False,0,3,False,-0.6534188931552916,0,20,L5E:체불사업장이직,0
A000075,U7260,2026-04-22T15:00:00+09:00,211.248.226.212,KR,FP_35805,0.056,22.6,1.23,3.6,False,False,False,False,False,0,-2,False,4.0070407623222435,0,0,,0
A000307,U8815,2026-04-07T12:00:00+09:00,211.132.247.72,KR,FP_91105,0.058,19.4,0.96,0,False,False,False,False,False,0,1,False,-7.353452220253707,0,0,,0
A000091,U6935,2026-04-04T13:00:00+09:00,211.121.154.62,KR,FP_06259,0.025,21.0,1.28,3.7,False,False,False,False,False,0,1,False,-2.5116080562979617,0,0,,0
A000064,U8851,2026-04-14T18:00:00+09:00,211.79.212.50,KR,FP_64140,-0.038,5,0.94,12.5,False,False,False,False,False,0,2,False,-14.479645013609243,0,0,,0
A000853,U7808,2026-04-06T09:00:00+09:00,211.57.44.120,KR,FP_59670,0.024,29.0,0.81,1.3,False,False,False,False,False,0,-3,False,-2.8021651084401196,0,0,,0
A000638,U8488,2026-04-15T09:00:00+09:00,211.43.28.138,KR,FP_85182,0.103,28.4,1.11,0,False,False,False,False,False,0,1,False,-0.2204359225509586,0,0,,0
A000022,U1772,2026-04-13T09:00:00+09:00,211.240.113.102,KR,FP_60333,-0.004,35.0,1.1,2.4,False,False,False,False,False,0,3,False,-2.6065149800522036,0,0,,0
A000435,U8597,2026-04-03T13:00:00+09:00,211.239.223.40,KR,FP_62602,0.024,11.0,1.55,3.3,False,False,False,False,False,0,-3,False,-7.7431591582119275,0,0,,0
A000069,U9591,2026-04-18T14:00:00+09:00,211.195.150.232,KR,FP_66264,0.066,16.4,0.94,2.1,False,False,False,False,False,0,0,False,-18.68344849270662,0,0,,0
A000589,U8152,2026-04-04T09:00:00+09:00,211.73.158.44,KR,FP_65394,0.063,27.2,1.1,7.7,False,False,False,False,False,0,3,False,-2.389249427005091,0,0,,0
A000616,U0077,2026-04-30T16:00:00+09:00,211.145.67.206,KR,FP_04851,0.139,6.4,1.28,6.8,False,False,True,False,False,0,-1,False,-3.7748247998734024,0,0,,0
A000455,U9385,2026-04-22T11:00:00+09:00,211.193.126.53,KR,FP_42972,-0.03,13.5,0.99,6.0,False,False,False,False,False,0,0,False,-10.829786698987402,0,0,,0
A000539,U6291,2026-04-16T15:00:00+09:00,211.152.64.50,KR,FP_42629,0.088,40.2,1.17,5.9,False,False,True,False,False,0,3,False,-6.137829542869749,0,0,,0
A000770,U2158,2026-04-11T15:00:00+09:00,211.191.74.17,KR,FP_98034,0.091,14.5,1.13,6.0,False,False,True,True,False,0,-2,False,-1.2232652690756223,0,18,L5D:device_변경,0
A000154,U5621,2026-04-21T10:00:00+09:00,211.84.124.89,KR,FP_72340,0.084,30.8,1.14,4.1,False,False,False,False,False,0,-3,False,-1.6400921401181812,0,0,,0
A000491,U8221,2026-04-17T17:00:00+09:00,211.40.141.116,KR,FP_12899,0.066,26.9,1.13,0.7,False,False,False,False,False,0,3,False,-2.570075544724136,0,0,,0
A000404,U2690,2026-04-16T15:00:00+09:00,211.68.159.199,KR,FP_63892,0.056,7.1,0.8,5.4,False,False,False,False,False,0,-3,False,-9.067178551171502,0,0,,0
A000264,U3765,2026-04-15T11:00:00+09:00,211.51.109.205,KR,FP_44360,0.072,6.9,0.97,3.5,False,False,False,False,False,1,0,False,9.552814687328702,0,0,,0
A000140,U0520,2026-04-03T15:00:00+09:00,211.194.193.243,KR,FP_07356,-0.001,8.2,1.34,9.8,False,False,False,False,False,2,1,False,6.313391852786596,0,0,,0
A000446,U0765,2026-04-25T17:00:00+09:00,211.136.77.53,KR,FP_92590,0.165,27.5,1.16,0,False,False,False,False,False,0,3,False,17.61949598188448,0,0,,0
A000901,U5417,2026-04-21T14:00:00+09:00,211.79.142.125,KR,FP_29649,0.718,114.2,1.99,122.4,True,False,False,False,False,4,-26,True,23.486600151607764,1,100,mouse_jitter=114ms|key_burst=1.99|rdp_latency=122ms|device_drift=0.72|L5D:반복신청_4회|L5F:상실소급_26일|L5C:훈련_해외IP|L5B:immig_overseas,1
A000042,U2069,2026-04-21T16:00:00+09:00,211.52.6.145,KR,FP_61525,0.005,21.2,1.15,4.2,False,False,True,False,False,0,1,False,-2.2808538253273998,0,0,,0
A000628,U0160,2026-04-20T14:00:00+09:00,211.242.0.250,KR,FP_32442,0.035,20.5,1.3,5.8,False,False,False,False,False,0,3,False,7.08246951178876,0,0,,0
A000233,U0796,2026-04-18T15:00:00+09:00,211.247.90.88,KR,FP_95748,0.049,21.9,0.91,1.3,False,False,False,False,False,0,2,False,-11.411022124598944,0,0,,0
A000513,U8314,2026-04-03T15:00:00+09:00,211.239.159.84,KR,FP_94592,0.018,23.4,1.2,1.7,False,False,False,False,False,1,0,False,-5.244572430677906,0,0,,0
A000713,U3991,2026-04-09T14:00:00+09:00,211.172.247.205,KR,FP_39345,-0.006,42.3,1.11,6.2,False,False,True,False,False,0,1,False,23.251373498922835,0,0,,0
A000545,U5945,2026-04-30T14:00:00+09:00,211.139.74.115,KR,FP_35868,0.079,29.7,1.01,9.8,False,False,False,False,False,0,-1,False,-1.9017586111747395,0,0,,0
A000409,U1507,2026-04-23T18:00:00+09:00,211.48.172.139,KR,FP_08818,0.071,8.7,0.9,0.9,False,False,False,False,False,0,2,False,4.084495776960383,0,0,,0
A000547,U6598,2026-04-16T18:00:00+09:00,211.65.132.4,KR,FP_90002,0.037,14.2,0.99,8.4,False,False,True,False,False,2,2,False,6.959091896559862,0,0,,0
